id_pedido,id_cliente,id_loja,id_funcionario,data_pedido,status,canal,valor_total,desconto,loja_nome,loja_tipo,loja_cidade,loja_estado,id_item,id_produto,quantidade,preco_venda,preco_custo,sku,produto_nome,id_categoria,categoria_nome,categoria_pai,subtotal,lucro_bruto,margem_pct,ano,mes,trimestre,dia_semana
19948,335,1,17,2022-03-09 18:42:32,Cancelado,WhatsApp,1054.45,0.0,CD Osasco,Online,Osasco,SP,60447,95,1,899.99,554.97,70003,Impressora Térmica 3Nstar RPI007E Ticket USB/Ethernet,13,Impressoras,Impressão,899.99,345.02,38.34,2022,3,1,Quarta
19948,335,1,17,2022-03-09 18:42:32,Cancelado,WhatsApp,1054.45,0.0,CD Osasco,Online,Osasco,SP,60448,115,4,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,159.96,58.0,36.26,2022,3,1,Quarta
37808,435,2,29,2022-03-09 18:42:32,Cancelado,Loja Física,603.6,0.0,Loja Paulista,Física,São Paulo,SP,114654,39,1,419.99,225.25,51007,Memória SO-DIMM DDR4 16GB Crucial 3200MHz CT16G4SFRA32A,14,Memória RAM,Hardware,419.99,194.74,46.37,2022,3,1,Quarta
37808,435,2,29,2022-03-09 18:42:32,Cancelado,Loja Física,603.6,0.0,Loja Paulista,Física,São Paulo,SP,114655,73,5,19.99,11.62,60007,Mouse USB Genius Easy 2B Óptico 800DPI,16,Mouses,Periféricos,99.95,41.85,41.87,2022,3,1,Quarta
37808,435,2,29,2022-03-09 18:42:32,Cancelado,Loja Física,603.6,0.0,Loja Paulista,Física,São Paulo,SP,114656,121,3,27.99,15.71,73001,Pen Drive 32GB Sandisk Cruzer Blade USB 2.0,4,Armazenamento Portátil,Armazenamento Portátil,83.97,36.84,43.87,2022,3,1,Quarta
3798,52,4,42,2022-03-10 18:42:32,Cancelado,Loja Física,448.95,0.0,Loja Campinas,Física,Campinas,SP,11619,100,1,66.99,35.08,70008,Tinta Epson T544220 Ciano L3110/L3150/L5190,29,Tintas,Impressão,66.99,31.91,47.63,2022,3,1,Quinta
3798,52,4,42,2022-03-10 18:42:32,Cancelado,Loja Física,448.95,0.0,Loja Campinas,Física,Campinas,SP,11620,115,5,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,199.95,72.5,36.26,2022,3,1,Quinta
3798,52,4,42,2022-03-10 18:42:32,Cancelado,Loja Física,448.95,0.0,Loja Campinas,Física,Campinas,SP,11621,96,1,189.99,107.66,70004,Toner HP CF217A LaserJet M102W Preto ~1600 pgs,30,Toners e Cartuchos,Impressão,189.99,82.33,43.33,2022,3,1,Quinta
18914,2315,6,77,2022-03-10 18:42:32,Cancelado,Televendas,59.84,0.0,Escritório Central,Online,São Paulo,SP,57156,72,2,29.99,16.92,60006,Mouse USB Mtek MS35 Óptico 1200DPI Preto,16,Mouses,Periféricos,59.98,26.14,43.58,2022,3,1,Quinta
31315,355,3,38,2022-03-10 18:42:32,Cancelado,Loja Física,277.8,0.0,Loja Santo André,Física,Santo André,SP,94992,120,5,19.99,11.25,72007,Cabo USB-A para USB-C 1m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,99.95,43.7,43.72,2022,3,1,Quinta
31315,355,3,38,2022-03-10 18:42:32,Cancelado,Loja Física,277.8,0.0,Loja Santo André,Física,Santo André,SP,94993,126,2,89.99,55.34,73006,Cartão Micro SD 128GB Samsung EVO Plus 100MB/s,4,Armazenamento Portátil,Armazenamento Portátil,179.98,69.3,38.5,2022,3,1,Quinta
32448,314,4,42,2022-03-10 18:42:32,Cancelado,Loja Física,1084.94,0.0,Loja Campinas,Física,Campinas,SP,98482,153,2,252.99,132.87,80003,Ventilador FTX Brisa 3 Vel FS-40MF de Pé 60W 220V,9,Eletrodomésticos,Eletrodomésticos,505.98,240.24,47.48,2022,3,1,Quinta
32448,314,4,42,2022-03-10 18:42:32,Cancelado,Loja Física,1084.94,0.0,Loja Campinas,Física,Campinas,SP,98483,86,2,299.99,174.91,63002,Webcam Logitech C310 HD 720p USB,31,Webcams,Periféricos,599.98,250.16,41.69,2022,3,1,Quinta
36946,274,5,54,2022-03-11 18:42:32,Cancelado,Loja Física,711.08,0.0,Loja BH Centro,Física,Belo Horizonte,MG,112101,79,3,91.99,59.06,61005,Teclado Bluetooth FTX FTXB09 Português Preto,27,Teclados,Periféricos,275.97,98.79,35.8,2022,3,1,Sexta
36946,274,5,54,2022-03-11 18:42:32,Cancelado,Loja Física,711.08,0.0,Loja BH Centro,Física,Belo Horizonte,MG,112102,79,1,91.99,59.06,61005,Teclado Bluetooth FTX FTXB09 Português Preto,27,Teclados,Periféricos,91.99,32.93,35.8,2022,3,1,Sexta
36946,274,5,54,2022-03-11 18:42:32,Cancelado,Loja Física,711.08,0.0,Loja BH Centro,Física,Belo Horizonte,MG,112103,136,1,349.99,188.84,76001,Câmera IP Satellite A-CAM8101 Full HD Wi-Fi Branca,8,Câmeras e Segurança,Câmeras e Segurança,349.99,161.15,46.04,2022,3,1,Sexta
11710,769,1,7,2022-03-12 18:42:32,Cancelado,Marketplace,453.0,0.0,CD Osasco,Online,Osasco,SP,35666,37,1,459.99,306.43,51004,Memória DDR5 16GB Kingston Fury Beast 5200MHz KF552C40BB,14,Memória RAM,Hardware,459.99,153.56,33.38,2022,3,1,Sábado
18919,1734,6,64,2022-03-12 18:42:32,Cancelado,WhatsApp,203.52,0.0,Escritório Central,Online,São Paulo,SP,57173,113,4,49.99,29.31,71011,Cabo de Rede RJ-45 10m Cat6,6,Cabos de Rede,Redes,199.96,82.72,41.37,2022,3,1,Sábado
6646,118,3,39,2022-03-15 18:42:32,Cancelado,Loja Física,781.33,0.0,Loja Santo André,Física,Santo André,SP,20175,76,2,59.99,36.26,61002,Teclado USB Logitech K120 920-004422 Espanhol,27,Teclados,Periféricos,119.98,47.46,39.56,2022,3,1,Terça
6646,118,3,39,2022-03-15 18:42:32,Cancelado,Loja Física,781.33,0.0,Loja Santo André,Física,Santo André,SP,20176,97,3,169.99,106.41,70005,Toner Samsung MLT-D101S ML-2160 Preto ~1500 pgs,30,Toners e Cartuchos,Impressão,509.97,190.74,37.4,2022,3,1,Terça
6646,118,3,39,2022-03-15 18:42:32,Cancelado,Loja Física,781.33,0.0,Loja Santo André,Física,Santo André,SP,20177,122,2,49.99,32.03,73002,Pen Drive 64GB Sandisk Ultra Shift USB 3.0,4,Armazenamento Portátil,Armazenamento Portátil,99.98,35.92,35.93,2022,3,1,Terça
6646,118,3,39,2022-03-15 18:42:32,Cancelado,Loja Física,781.33,0.0,Loja Santo André,Física,Santo André,SP,20178,73,3,19.99,11.62,60007,Mouse USB Genius Easy 2B Óptico 800DPI,16,Mouses,Periféricos,59.97,25.11,41.87,2022,3,1,Terça
26280,2819,1,11,2022-03-15 18:42:32,Cancelado,Marketplace,920.26,0.0,CD Osasco,Online,Osasco,SP,79786,90,1,599.99,398.4,64002,Headset Gamer HyperX Cloud II 7.1 USB Vermelho,12,Headsets e Fones,Periféricos,599.99,201.59,33.6,2022,3,1,Terça
26280,2819,1,11,2022-03-15 18:42:32,Cancelado,Marketplace,920.26,0.0,CD Osasco,Online,Osasco,SP,79787,126,3,89.99,55.34,73006,Cartão Micro SD 128GB Samsung EVO Plus 100MB/s,4,Armazenamento Portátil,Armazenamento Portátil,269.97,103.95,38.5,2022,3,1,Terça
26280,2819,1,11,2022-03-15 18:42:32,Cancelado,Marketplace,920.26,0.0,CD Osasco,Online,Osasco,SP,79788,73,1,19.99,11.62,60007,Mouse USB Genius Easy 2B Óptico 800DPI,16,Mouses,Periféricos,19.99,8.37,41.87,2022,3,1,Terça
26280,2819,1,11,2022-03-15 18:42:32,Cancelado,Marketplace,920.26,0.0,CD Osasco,Online,Osasco,SP,79789,73,2,19.99,11.62,60007,Mouse USB Genius Easy 2B Óptico 800DPI,16,Mouses,Periféricos,39.98,16.74,41.87,2022,3,1,Terça
27177,2870,4,45,2022-03-16 18:42:32,Cancelado,Loja Física,109.24,0.0,Loja Campinas,Física,Campinas,SP,82534,121,4,27.99,15.71,73001,Pen Drive 32GB Sandisk Cruzer Blade USB 2.0,4,Armazenamento Portátil,Armazenamento Portátil,111.96,49.12,43.87,2022,3,1,Quarta
8841,3053,6,66,2022-03-17 18:42:32,Cancelado,Marketplace,138.4,0.0,Escritório Central,Online,São Paulo,SP,26906,116,4,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,139.96,51.12,36.52,2022,3,1,Quinta
48361,1579,1,13,2022-03-17 18:42:32,Cancelado,Televendas,1655.73,0.0,CD Osasco,Online,Osasco,SP,146621,50,1,449.99,302.37,53002,Fonte de Alimentação 550W Corsair CV550 80 Plus Bronze,10,Fontes de Alimentação,Hardware,449.99,147.62,32.81,2022,3,1,Quinta
48361,1579,1,13,2022-03-17 18:42:32,Cancelado,Televendas,1655.73,0.0,CD Osasco,Online,Osasco,SP,146622,48,1,749.99,427.54,52009,HD 4TB Seagate IronWolf NAS 5900RPM ST4000VN008,3,Armazenamento,Hardware,749.99,322.45,42.99,2022,3,1,Quinta
48361,1579,1,13,2022-03-17 18:42:32,Cancelado,Televendas,1655.73,0.0,CD Osasco,Online,Osasco,SP,146623,123,3,89.99,59.59,73003,Pen Drive 128GB Kingston DataTraveler USB 3.2,4,Armazenamento Portátil,Armazenamento Portátil,269.97,91.2,33.78,2022,3,1,Quinta
48361,1579,1,13,2022-03-17 18:42:32,Cancelado,Televendas,1655.73,0.0,CD Osasco,Online,Osasco,SP,146624,116,5,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,174.95,63.9,36.52,2022,3,1,Quinta
19051,533,3,36,2022-03-18 18:42:32,Cancelado,Loja Física,636.86,0.0,Loja Santo André,Física,Santo André,SP,57561,125,2,59.99,39.33,73005,Cartão Micro SD 64GB Kingston Neo 95MB/s C10,4,Armazenamento Portátil,Armazenamento Portátil,119.98,41.32,34.44,2022,3,1,Sexta
19051,533,3,36,2022-03-18 18:42:32,Cancelado,Loja Física,636.86,0.0,Loja Santo André,Física,Santo André,SP,57562,71,1,59.99,38.29,60005,Mouse USB Satellite MO-G35 Gamer RGB 2400DPI,16,Mouses,Periféricos,59.99,21.7,36.17,2022,3,1,Sexta
19051,533,3,36,2022-03-18 18:42:32,Cancelado,Loja Física,636.86,0.0,Loja Santo André,Física,Santo André,SP,57563,72,2,29.99,16.92,60006,Mouse USB Mtek MS35 Óptico 1200DPI Preto,16,Mouses,Periféricos,59.98,26.14,43.58,2022,3,1,Sexta
19051,533,3,36,2022-03-18 18:42:32,Cancelado,Loja Física,636.86,0.0,Loja Santo André,Física,Santo André,SP,57564,132,1,399.99,269.45,75001,Leitor Código de Barras Bematech BR800BT USB Preto,5,Automação Comercial,Automação Comercial,399.99,130.54,32.64,2022,3,1,Sexta
36701,3120,1,14,2022-03-19 18:42:32,Cancelado,Marketplace,110.44,0.0,CD Osasco,Online,Osasco,SP,111390,101,2,55.99,29.41,70009,Tinta HP GT53 Black 1VV22AL 90ml,29,Tintas,Impressão,111.98,53.16,47.47,2022,3,1,Sábado
40722,2712,4,48,2022-03-19 18:42:32,Cancelado,Loja Física,83.46,0.0,Loja Campinas,Física,Campinas,SP,123645,1,1,84.99,49.55,258109,Placa de Vídeo 4GB RX550 Star DDR5 AMD,20,Placas de Vídeo,Hardware,84.99,35.44,41.7,2022,3,1,Sábado
13913,3472,2,22,2022-03-20 18:42:32,Cancelado,Loja Física,340.25,0.0,Loja Paulista,Física,São Paulo,SP,42325,75,3,27.99,17.47,61001,Teclado USB Satellite AK-910 ABNT2 Preto,27,Teclados,Periféricos,83.97,31.56,37.58,2022,3,1,Domingo
13913,3472,2,22,2022-03-20 18:42:32,Cancelado,Loja Física,340.25,0.0,Loja Paulista,Física,São Paulo,SP,42326,120,5,19.99,11.25,72007,Cabo USB-A para USB-C 1m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,99.95,43.7,43.72,2022,3,1,Domingo
13913,3472,2,22,2022-03-20 18:42:32,Cancelado,Loja Física,340.25,0.0,Loja Paulista,Física,São Paulo,SP,42327,116,2,34.99,22.21,72003,Adaptador Conversor HDMI para VGA,7,Cabos e Adaptadores,Cabos e Adaptadores,69.98,25.56,36.52,2022,3,1,Domingo
13913,3472,2,22,2022-03-20 18:42:32,Cancelado,Loja Física,340.25,0.0,Loja Paulista,Física,São Paulo,SP,42328,126,1,89.99,55.34,73006,Cartão Micro SD 128GB Samsung EVO Plus 100MB/s,4,Armazenamento Portátil,Armazenamento Portátil,89.99,34.65,38.5,2022,3,1,Domingo
17451,3225,4,46,2022-03-21 18:42:32,Cancelado,Loja Física,262.2,0.0,Loja Campinas,Física,Campinas,SP,52709,123,3,89.99,59.59,73003,Pen Drive 128GB Kingston DataTraveler USB 3.2,4,Armazenamento Portátil,Armazenamento Portátil,269.97,91.2,33.78,2022,3,1,Segunda
12570,604,2,24,2022-03-22 18:42:32,Cancelado,Loja Física,1320.01,0.0,Loja Paulista,Física,São Paulo,SP,38235,136,1,349.99,188.84,76001,Câmera IP Satellite A-CAM8101 Full HD Wi-Fi Branca,8,Câmeras e Segurança,Câmeras e Segurança,349.99,161.15,46.04,2022,3,1,Terça
12570,604,2,24,2022-03-22 18:42:32,Cancelado,Loja Física,1320.01,0.0,Loja Paulista,Física,São Paulo,SP,38236,128,1,413.99,252.39,74002,Nobreak 700VA APC BVG700I-MSX Easy 230V,17,Nobreaks e UPS,Energia,413.99,161.6,39.03,2022,3,1,Terça
12570,604,2,24,2022-03-22 18:42:32,Cancelado,Loja Física,1320.01,0.0,Loja Paulista,Física,São Paulo,SP,38237,98,1,179.99,95.06,70006,Toner HP CE285A LaserJet P1102 Preto ~1600 pgs,30,Toners e Cartuchos,Impressão,179.99,84.93,47.19,2022,3,1,Terça
12570,604,2,24,2022-03-22 18:42:32,Cancelado,Loja Física,1320.01,0.0,Loja Paulista,Física,São Paulo,SP,38238,6,1,399.99,267.27,256663,Placa de Vídeo 4GB GTX750 Keepdata DDR5 128Bits,20,Placas de Vídeo,Hardware,399.99,132.72,33.18,2022,3,1,Terça
35326,3399,3,31,2022-03-22 18:42:32,Cancelado,Loja Física,245.18,0.0,Loja Santo André,Física,Santo André,SP,107218,122,1,49.99,32.03,73002,Pen Drive 64GB Sandisk Ultra Shift USB 3.0,4,Armazenamento Portátil,Armazenamento Portátil,49.99,17.96,35.93,2022,3,1,Terça
35326,3399,3,31,2022-03-22 18:42:32,Cancelado,Loja Física,245.18,0.0,Loja Santo André,Física,Santo André,SP,107219,115,5,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,199.95,72.5,36.26,2022,3,1,Terça
36614,877,5,53,2022-03-23 18:42:32,Cancelado,Loja Física,597.52,0.0,Loja BH Centro,Física,Belo Horizonte,MG,111129,137,3,39.99,22.79,76002,Câmera de Segurança Balun Vídeo HD Passivo 5MP,8,Câmeras e Segurança,Câmeras e Segurança,119.97,51.6,43.01,2022,3,1,Quarta
36614,877,5,53,2022-03-23 18:42:32,Cancelado,Loja Física,597.52,0.0,Loja BH Centro,Física,Belo Horizonte,MG,111130,133,1,489.99,306.88,75002,Leitor Código de Barras CCD Honeywell 3800R USB Óptico,5,Automação Comercial,Automação Comercial,489.99,183.11,37.37,2022,3,1,Quarta
17426,2087,3,35,2022-03-24 18:42:32,Cancelado,Loja Física,98.64,0.0,Loja Santo André,Física,Santo André,SP,52619,122,2,49.99,32.03,73002,Pen Drive 64GB Sandisk Ultra Shift USB 3.0,4,Armazenamento Portátil,Armazenamento Portátil,99.98,35.92,35.93,2022,3,1,Quinta
29183,1287,2,27,2022-03-24 18:42:32,Cancelado,Loja Física,335.18,3.75,Loja Paulista,Física,São Paulo,SP,88509,99,2,66.99,45.1,70007,Tinta Epson T544120 Preto L3110/L3150/L5190,29,Tintas,Impressão,133.98,43.78,32.68,2022,3,1,Quinta
29183,1287,2,27,2022-03-24 18:42:32,Cancelado,Loja Física,335.18,3.75,Loja Paulista,Física,São Paulo,SP,88510,112,9,28.99,15.85,71010,Cabo de Rede RJ-45 5m Cat6 Azul,6,Cabos de Rede,Redes,260.91,118.26,45.33,2022,3,1,Quinta
32399,963,5,59,2022-03-24 18:42:32,Cancelado,Loja Física,1578.68,0.0,Loja BH Centro,Física,Belo Horizonte,MG,98334,93,1,1199.99,735.18,70001,Impressora Epson EcoTank L3250 Jato de Tinta Wi-Fi,13,Impressoras,Impressão,1199.99,464.81,38.73,2022,3,1,Quinta
32399,963,5,59,2022-03-24 18:42:32,Cancelado,Loja Física,1578.68,0.0,Loja BH Centro,Física,Belo Horizonte,MG,98335,115,5,39.99,25.49,72002,Cabo HDMI 2.0 4K 3m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,199.95,72.5,36.26,2022,3,1,Quinta
32399,963,5,59,2022-03-24 18:42:32,Cancelado,Loja Física,1578.68,0.0,Loja BH Centro,Física,Belo Horizonte,MG,98336,137,5,39.99,22.79,76002,Câmera de Segurança Balun Vídeo HD Passivo 5MP,8,Câmeras e Segurança,Câmeras e Segurança,199.95,86.0,43.01,2022,3,1,Quinta
43672,3235,2,30,2022-03-24 18:42:32,Cancelado,Loja Física,1437.27,41.59,Loja Paulista,Física,São Paulo,SP,132471,145,3,249.99,136.94,78002,Telefone S/Fio Panasonic KX-TGB110LAB Preto Bivolt,28,Telefonia e VoIP,Telefonia e VoIP,749.97,339.15,45.22,2022,3,1,Quinta
43672,3235,2,30,2022-03-24 18:42:32,Cancelado,Loja Física,1437.27,41.59,Loja Paulista,Física,São Paulo,SP,132472,134,3,299.99,168.22,75003,Gaveta de Dinheiro FTX LAS-335 Aço RJ11,5,Automação Comercial,Automação Comercial,899.97,395.31,43.92,2022,3,1,Quinta
16773,1154,4,50,2022-03-25 18:42:32,Cancelado,Loja Física,1539.96,0.0,Loja Campinas,Física,Campinas,SP,50718,144,1,899.99,595.34,78001,Telefone IP Intelbras TIP 435i Colorido Wi-Fi,28,Telefonia e VoIP,Telefonia e VoIP,899.99,304.65,33.85,2022,3,1,Sexta
16773,1154,4,50,2022-03-25 18:42:32,Cancelado,Loja Física,1539.96,0.0,Loja Campinas,Física,Campinas,SP,50719,37,1,459.99,306.43,51004,Memória DDR5 16GB Kingston Fury Beast 5200MHz KF552C40BB,14,Memória RAM,Hardware,459.99,153.56,33.38,2022,3,1,Sexta
16773,1154,4,50,2022-03-25 18:42:32,Cancelado,Loja Física,1539.96,0.0,Loja Campinas,Física,Campinas,SP,50720,117,3,59.99,33.16,72004,Adaptador Conversor DisplayPort para VGA Fêmea,7,Cabos e Adaptadores,Cabos e Adaptadores,179.97,80.49,44.72,2022,3,1,Sexta
26642,599,6,79,2022-03-25 18:42:32,Cancelado,Site,616.71,0.0,Escritório Central,Online,São Paulo,SP,80930,134,2,299.99,168.22,75003,Gaveta de Dinheiro FTX LAS-335 Aço RJ11,5,Automação Comercial,Automação Comercial,599.98,263.54,43.92,2022,3,1,Sexta
26642,599,6,79,2022-03-25 18:42:32,Cancelado,Site,616.71,0.0,Escritório Central,Online,São Paulo,SP,80931,72,1,29.99,16.92,60006,Mouse USB Mtek MS35 Óptico 1200DPI Preto,16,Mouses,Periféricos,29.99,13.07,43.58,2022,3,1,Sexta
30459,1229,2,28,2022-03-25 18:42:32,Cancelado,Loja Física,542.15,0.0,Loja Paulista,Física,São Paulo,SP,92319,149,2,46.99,30.24,79004,"Suporte para TV FTX FTX31-KP02 32 a 70"" 45kg Fixo",25,TVs e Displays,TVs e Displays,93.98,33.5,35.65,2022,3,1,Sexta
30459,1229,2,28,2022-03-25 18:42:32,Cancelado,Loja Física,542.15,0.0,Loja Paulista,Física,São Paulo,SP,92320,100,3,66.99,35.08,70008,Tinta Epson T544220 Ciano L3110/L3150/L5190,29,Tintas,Impressão,200.97,95.73,47.63,2022,3,1,Sexta
30459,1229,2,28,2022-03-25 18:42:32,Cancelado,Loja Física,542.15,0.0,Loja Paulista,Física,São Paulo,SP,92321,113,5,49.99,29.31,71011,Cabo de Rede RJ-45 10m Cat6,6,Cabos de Rede,Redes,249.95,103.4,41.37,2022,3,1,Sexta
12231,241,5,54,2022-03-27 18:42:32,Cancelado,Loja Física,448.17,0.0,Loja BH Centro,Física,Belo Horizonte,MG,37286,55,3,149.99,95.36,53007,Fonte de Alimentação 230W Satellite LC-8360SFX Micro ITX,10,Fontes de Alimentação,Hardware,449.97,163.89,36.42,2022,3,1,Domingo
23744,512,3,37,2022-03-27 18:42:32,Cancelado,Loja Física,1935.19,0.0,Loja Santo André,Física,Santo André,SP,71989,46,3,289.99,174.89,52007,HD 1TB Seagate Barracuda 7200RPM SATA III ST1000DM010,3,Armazenamento,Hardware,869.97,345.3,39.69,2022,3,1,Domingo
23744,512,3,37,2022-03-27 18:42:32,Cancelado,Loja Física,1935.19,0.0,Loja Santo André,Física,Santo André,SP,71990,61,4,49.99,33.51,54006,Pasta Térmica Corsair TM30 High Performance 3g,22,Refrigeração,Hardware,199.96,65.92,32.97,2022,3,1,Domingo
23744,512,3,37,2022-03-27 18:42:32,Cancelado,Loja Física,1935.19,0.0,Loja Santo André,Física,Santo André,SP,71991,49,1,379.99,230.48,53001,Fonte de Alimentação 450W Corsair CV450 80 Plus Bronze,10,Fontes de Alimentação,Hardware,379.99,149.51,39.35,2022,3,1,Domingo
23744,512,3,37,2022-03-27 18:42:32,Cancelado,Loja Física,1935.19,0.0,Loja Santo André,Física,Santo André,SP,71992,65,1,499.99,307.04,55004,Gabinete Mini-ITX Cooler Master NR200P SFF,11,Gabinetes,Hardware,499.99,192.95,38.59,2022,3,1,Domingo
25815,1460,1,17,2022-03-27 18:42:32,Cancelado,Televendas,1381.98,11.6,CD Osasco,Online,Osasco,SP,78419,149,14,46.99,30.24,79004,"Suporte para TV FTX FTX31-KP02 32 a 70"" 45kg Fixo",25,TVs e Displays,TVs e Displays,657.86,234.5,35.65,2022,3,1,Domingo
25815,1460,1,17,2022-03-27 18:42:32,Cancelado,Televendas,1381.98,11.6,CD Osasco,Online,Osasco,SP,78420,121,22,27.99,15.71,73001,Pen Drive 32GB Sandisk Cruzer Blade USB 2.0,4,Armazenamento Portátil,Armazenamento Portátil,615.78,270.16,43.87,2022,3,1,Domingo
25815,1460,1,17,2022-03-27 18:42:32,Cancelado,Televendas,1381.98,11.6,CD Osasco,Online,Osasco,SP,78421,123,4,89.99,59.59,73003,Pen Drive 128GB Kingston DataTraveler USB 3.2,4,Armazenamento Portátil,Armazenamento Portátil,359.96,121.6,33.78,2022,3,1,Domingo
24152,2411,4,43,2022-03-29 18:42:32,Cancelado,Loja Física,1987.62,24.7,Loja Campinas,Física,Campinas,SP,73261,76,8,59.99,36.26,61002,Teclado USB Logitech K120 920-004422 Espanhol,27,Teclados,Periféricos,479.92,189.84,39.56,2022,3,1,Terça
24152,2411,4,43,2022-03-29 18:42:32,Cancelado,Loja Física,1987.62,24.7,Loja Campinas,Física,Campinas,SP,73262,117,5,59.99,33.16,72004,Adaptador Conversor DisplayPort para VGA Fêmea,7,Cabos e Adaptadores,Cabos e Adaptadores,299.95,134.15,44.72,2022,3,1,Terça
24152,2411,4,43,2022-03-29 18:42:32,Cancelado,Loja Física,1987.62,24.7,Loja Campinas,Física,Campinas,SP,73263,78,3,493.99,299.28,61004,Teclado Gamer Mecânico Thermal Meka Level 20 Inglês,27,Teclados,Periféricos,1481.97,584.13,39.42,2022,3,1,Terça
23222,959,2,29,2022-03-30 18:42:32,Cancelado,Loja Física,1409.83,0.0,Loja Paulista,Física,São Paulo,SP,70418,45,1,489.99,330.94,52006,SSD 1TB WD Blue SN580 M.2 NVMe PCIe WDS100T3B0E,3,Armazenamento,Hardware,489.99,159.05,32.46,2022,3,1,Quarta
23222,959,2,29,2022-03-30 18:42:32,Cancelado,Loja Física,1409.83,0.0,Loja Paulista,Física,São Paulo,SP,70419,48,1,749.99,427.54,52009,HD 4TB Seagate IronWolf NAS 5900RPM ST4000VN008,3,Armazenamento,Hardware,749.99,322.45,42.99,2022,3,1,Quarta
23222,959,2,29,2022-03-30 18:42:32,Cancelado,Loja Física,1409.83,0.0,Loja Paulista,Física,São Paulo,SP,70420,61,4,49.99,33.51,54006,Pasta Térmica Corsair TM30 High Performance 3g,22,Refrigeração,Hardware,199.96,65.92,32.97,2022,3,1,Quarta
32559,2091,3,32,2022-03-30 18:42:32,Cancelado,Loja Física,143.25,0.0,Loja Santo André,Física,Santo André,SP,98803,149,3,46.99,30.24,79004,"Suporte para TV FTX FTX31-KP02 32 a 70"" 45kg Fixo",25,TVs e Displays,TVs e Displays,140.97,50.25,35.65,2022,3,1,Quarta
36789,1343,6,61,2022-03-31 18:42:32,Cancelado,Marketplace,824.88,0.0,Escritório Central,Online,São Paulo,SP,111664,11,1,830.99,533.01,51006,Placa de Vídeo 8GB RX580 Keepdata DDR5 Dragonfly Gaming,20,Placas de Vídeo,Hardware,830.99,297.98,35.86,2022,3,1,Quinta
15634,2717,3,31,2022-04-01 18:42:32,Cancelado,Loja Física,848.01,0.0,Loja Santo André,Física,Santo André,SP,47389,1,1,84.99,49.55,258109,Placa de Vídeo 4GB RX550 Star DDR5 AMD,20,Placas de Vídeo,Hardware,84.99,35.44,41.7,2022,4,2,Sexta
15634,2717,3,31,2022-04-01 18:42:32,Cancelado,Loja Física,848.01,0.0,Loja Santo André,Física,Santo André,SP,47390,114,4,24.99,14.35,72001,Cabo HDMI 2.0 4K 1.8m Goldplated,7,Cabos e Adaptadores,Cabos e Adaptadores,99.96,42.56,42.58,2022,4,2,Sexta
15634,2717,3,31,2022-04-01 18:42:32,Cancelado,Loja Física,848.01,0.0,Loja Santo André,Física,Santo André,SP,47391,106,2,89.99,49.52,71004,Switch 5P Mercusys MS105G Gigabit Desktop,24,Switches,Redes,179.98,80.94,44.97,2022,4,2,Sexta
15634,2717,3,31,2022-04-01 18:42:32,Cancelado,Loja Física,848.01,0.0,Loja Santo André,Física,Santo André,SP,47392,87,1,499.99,312.21,63003,Webcam Logitech C920 HD Pro Full HD 1080p USB,31,Webcams,Periféricos,499.99,187.78,37.56,2022,4,2,Sexta
44525,2205,1,3,2022-04-02 18:42:32,Cancelado,Site,134.0,0.0,CD Osasco,Online,Osasco,SP,134953,99,2,66.99,45.1,70007,Tinta Epson T544120 Preto L3110/L3150/L5190,29,Tintas,Impressão,133.98,43.78,32.68,2022,4,2,Sábado
2024,1005,2,21,2022-04-03 18:42:32,Cancelado,Loja Física,6653.44,166.11,Loja Paulista,Física,São Paulo,SP,6176,32,1,2199.99,1437.56,50005,Processador Intel LGA1700 Core i7-13700K 3.4GHz Box,21,Processadores,Hardware,2199.99,762.43,34.66,2022,4,2,Domingo
2024,1005,2,21,2022-04-03 18:42:32,Cancelado,Loja Física,6653.44,166.11,Loja Paulista,Física,São Paulo,SP,6177,71,3,59.99,38.29,60005,Mouse USB Satellite MO-G35 Gamer RGB 2400DPI,16,Mouses,Periféricos,179.97,65.1,36.17,2022,4,2,Domingo
